CpG,Beta,SE,P,StudyID
cg07708487,-0.058,0.01336,1.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24996979,-0.039,0.0095,3.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24595580,-0.076,0.01472,2.5e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13581015,-0.061,0.0114,6.9e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06100973,-0.061,0.0148,3.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11185549,-0.037,0.00908,4.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06760238,-0.064,0.01472,1.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02739870,-0.048,0.01138,2.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26971710,-0.032,0.00801,6.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01459052,-0.049,0.0124,6.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07608496,-0.038,0.00962,9.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00210249,0.046,0.00884,2.2e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10972897,-0.065,0.01631,7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00332146,-0.049,0.01204,4.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12299361,-0.066,0.01657,6.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18826637,-0.032,0.00549,9e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15549637,0.091,0.02072,1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02270412,-0.021,0.00538,6.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00567930,0.079,0.0181,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14445047,-0.04,0.01009,7.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01294327,-0.023,0.00512,4.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15296856,-0.069,0.01453,2.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12155547,-0.029,0.00742,9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27018424,-0.059,0.01462,5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10057295,-0.062,0.01338,3.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12019801,-0.069,0.01423,1.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18655918,-0.035,0.00862,5.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05454562,-0.057,0.01414,5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20533957,-0.085,0.02015,2.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27460040,-0.051,0.0106,1.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20073153,-0.044,0.01035,2.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07780377,-0.043,0.01108,9.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04204452,-0.078,0.01857,2.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18405341,-0.075,0.01795,2.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20179907,-0.074,0.01573,2.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23956760,-0.047,0.01167,5.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13413719,-0.054,0.01075,5.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27355141,-0.053,0.01304,4.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18537454,-0.039,0.00914,2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19717347,-0.08,0.01608,6.7e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09519218,-0.083,0.02021,3.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00168694,-0.073,0.01414,2.2e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02190353,-0.047,0.01098,1.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23526087,0.081,0.01829,1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12380764,-0.071,0.01404,4.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14677983,-0.062,0.01588,8.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15235987,-0.069,0.01428,1.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16565031,-0.062,0.01519,5.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19722847,-0.039,0.0098,6.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01088404,-0.049,0.01087,7.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23599820,-0.076,0.01735,1.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03308839,-0.045,0.01137,8.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10506318,-0.041,0.01029,6.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22989958,-0.098,0.01873,1.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13870520,-0.046,0.01168,8.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23990942,-0.083,0.01949,2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23190089,-0.046,0.00872,1.8e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17799287,-0.049,0.01162,2.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16903811,-0.036,0.00836,2.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22409100,-0.074,0.01533,1.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10973762,-0.045,0.01078,3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06946797,-0.033,0.00801,4.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02654940,-0.061,0.01457,3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00593607,-0.059,0.01296,6.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19254163,-0.081,0.01206,1.5e-11,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12075928,-0.062,0.00812,3e-14,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12655059,0.063,0.01513,3.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11557901,-0.055,0.01349,4.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16708465,-0.048,0.01132,2.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05580141,-0.066,0.01135,7.8e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20496896,0.08,0.01413,1.4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16684817,-0.051,0.01062,1.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24663338,-0.069,0.01297,9.5e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09303642,-0.069,0.0162,2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20759281,-0.053,0.01106,2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04535902,-0.042,0.00642,1e-10,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07177756,-0.041,0.00743,4.9e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10271819,-0.071,0.01501,2.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13585930,-0.048,0.01043,4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11701312,-0.079,0.01749,7.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00244001,-0.04,0.00956,2.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22694271,-0.056,0.01382,5.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06007201,-0.042,0.00748,1.6e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04158018,-0.059,0.00959,9.3e-10,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14753356,-0.084,0.00991,2.3e-17,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21120249,-0.055,0.01355,4.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13603332,-0.053,0.01314,5.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14202146,-0.048,0.01066,6.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01431057,-0.081,0.01805,6.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03689552,-0.066,0.01492,9.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14480116,-0.042,0.01057,8.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08529529,-0.044,0.01008,1.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21940708,-0.039,0.01001,8.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18780288,-0.05,0.01225,3.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18907610,-0.064,0.01459,1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00235484,-0.066,0.01222,6.4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08843850,-0.047,0.01195,9.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15616915,-0.067,0.01441,3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08900384,-0.073,0.016,4.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00094412,-0.072,0.01363,1.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23261343,-0.057,0.0119,1.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18030453,0.078,0.0169,3.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27095222,-0.043,0.00861,6.7e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26695387,-0.035,0.00775,5.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04399899,-0.043,0.01061,4.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12143499,-0.043,0.01037,3.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11098259,-0.068,0.01166,6e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19805223,-0.035,0.00886,6.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10101600,0.068,0.01695,6.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03257930,-0.048,0.01107,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03359362,-0.06,0.00961,5.3e-10,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24461171,-0.056,0.01364,3.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25419523,0.043,0.00985,1.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22331200,-0.11,0.0219,5.2e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04682193,-0.1,0.01512,3.1e-11,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23696618,-0.048,0.01026,3.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26954174,-0.048,0.00899,7.2e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25437886,-0.046,0.0102,5.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19342782,-0.041,0.01019,4.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14405137,-0.047,0.0116,5.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02153528,-0.06,0.01381,1.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08651937,-0.048,0.01109,1.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23570245,-0.053,0.01252,2.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17953385,-0.042,0.01038,5.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14112601,-0.06,0.01161,1.9e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19867991,-0.083,0.01451,1.1e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11845168,-0.053,0.01152,3.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17105014,-0.072,0.01395,2.8e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13977235,-0.058,0.01114,1.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08173915,-0.074,0.01474,5.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00951869,-0.091,0.01651,4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06285727,-0.055,0.00873,3.4e-10,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24420366,-0.073,0.01257,6.8e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08287940,-0.056,0.01073,1.9e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14074174,-0.099,0.01541,1.3e-10,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26271591,-0.041,0.00785,1.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14093936,-0.058,0.01486,9.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17173423,-0.053,0.01105,1.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26002008,-0.1,0.01985,2.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06538684,-0.05,0.0112,6.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01980222,-0.063,0.01469,1.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08806632,-0.052,0.01165,9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26548834,-0.056,0.01149,1.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07742396,-0.07,0.01328,1.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21519701,-0.075,0.01347,2.4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09586924,-0.054,0.0105,2.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08937107,-0.063,0.01351,3.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23599224,-0.044,0.0099,7.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27310092,-0.04,0.00932,1.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03143046,-0.048,0.012,5.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21127597,-0.051,0.01177,1.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07488141,-0.064,0.01439,8.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00501711,-0.034,0.00799,1.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12483340,-0.062,0.01427,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13844341,-0.077,0.0161,1.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04605532,-0.043,0.01083,8.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27537125,-0.039,0.0084,3.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14522803,-0.061,0.01514,6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03547355,-0.076,0.01705,7.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27366007,-0.092,0.01715,8.4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16235995,0.058,0.01478,8.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25448856,-0.055,0.01188,3.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12269535,-0.048,0.01042,3.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00442389,-0.032,0.00779,5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19739596,-0.06,0.01352,8.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23312431,-0.086,0.0176,9.3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10084993,-0.061,0.01322,3.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11411220,-0.047,0.01211,9.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20813374,-0.042,0.01072,7.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01916724,-0.044,0.01103,6.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10488031,-0.066,0.01553,2.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07677157,-0.025,0.00578,1.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05438378,-0.038,0.00763,8.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18181703,-0.077,0.01023,4.9e-14,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13374432,-0.042,0.01008,3.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14742445,-0.068,0.01563,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24296397,0.068,0.01472,4.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15647311,-0.052,0.01083,1.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11789321,-0.048,0.01153,3.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12002745,-0.061,0.01291,2.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22108567,-0.049,0.01089,7.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26233331,-0.078,0.01419,3.9e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21253043,0.061,0.01517,5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10264529,-0.068,0.01746,9.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13613748,-0.046,0.01019,6.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12303084,-0.046,0.00821,2.2e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21766592,-0.035,0.00685,3.2e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20715953,-0.042,0.01053,6.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12640656,-0.042,0.00922,5.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04929932,-0.038,0.00968,8.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01899089,-0.062,0.01155,6.7e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05296619,-0.08,0.01714,2.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01871427,-0.036,0.0091,6.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15157945,-0.072,0.01353,9.2e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10675058,-0.065,0.01556,2.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24155190,-0.036,0.00839,1.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18561976,-0.032,0.00616,2.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14135809,-0.092,0.01633,1.9e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02325250,-0.062,0.0146,2.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03199996,0.076,0.0183,3.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11468953,-0.04,0.00853,3.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21370255,-0.018,0.00451,6.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04747180,-0.054,0.01331,4.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25446789,-0.043,0.01088,7.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20248822,-0.059,0.01397,2.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24437104,-0.1,0.02169,1.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11596902,-0.06,0.01134,1.5e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07363330,-0.052,0.01078,1.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02770745,-0.043,0.01045,4.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03450635,-0.045,0.01015,8.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12709880,-0.06,0.01244,1.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01255465,-0.034,0.00877,9.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00673344,-0.045,0.01095,4.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01168584,-0.05,0.01171,2.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18351781,-0.08,0.01546,2.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09175485,-0.053,0.01131,2.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23670353,-0.07,0.0125,2.4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11145399,-0.035,0.0084,2.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18997983,-0.081,0.01552,1.7e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14014731,-0.038,0.00929,3.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04407063,-0.072,0.01606,7.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26725076,-0.058,0.01387,2.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03076094,-0.07,0.01581,9.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12044210,0.069,0.01752,8.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08578520,-0.042,0.01045,6.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04885881,-0.074,0.00832,4.4e-19,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01858712,-0.074,0.01473,4.8e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17084044,-0.059,0.01405,3.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03121834,-0.058,0.01436,5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13828047,-0.086,0.01632,1.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06000144,0.098,0.01826,8.2e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25114611,-0.048,0.01132,2.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04334723,-0.074,0.01349,4.6e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17451941,-0.059,0.01373,1.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05168229,-0.054,0.01025,1.2e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16736826,-0.065,0.01623,6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06172871,-0.064,0.01323,1.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24403644,0.051,0.01291,7.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
ch.2.105901354F,-0.038,0.00772,7.8e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08198483,-0.053,0.01341,7.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19634573,-0.05,0.01028,1.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24902842,-0.063,0.01615,9.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03875330,-0.073,0.01464,5.3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27598208,-0.062,0.01345,3.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13959031,-0.056,0.01151,9.3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23222604,-0.057,0.0124,4.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
