CpG,Beta,SE,P,StudyID
cg18002602,-0.018,0.00437,2.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg04205412,-0.039,0.00677,1.1e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg14266999,-0.03,0.00444,2.7e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg01876548,-0.019,0.00318,5.6e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg16806041,0.019,0.00457,2.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg04726821,-0.03,0.00432,2.5e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg26244013,-0.05,0.00809,7.9e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg13845105,-0.061,0.00887,5.5e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg26377508,0.039,0.00929,2.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg11850861,0.031,0.00681,6.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg00322212,-0.032,0.007,5.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg02863179,-0.031,0.0052,3.6e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg25029657,0.042,0.00825,2.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg03289906,-0.031,0.00613,2.9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg13719885,0.023,0.00448,1.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg19372602,-0.06,0.00537,7.2e-29,Robert-F-Hillary_Incident_COPD_Basic_model
cg16394551,-0.027,0.00551,1.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg26878655,-0.068,0.0068,1.2e-23,Robert-F-Hillary_Incident_COPD_Basic_model
cg12911428,0.032,0.00535,2.4e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg10365743,0.039,0.0085,4.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg23560388,0.038,0.00682,1.8e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg23729283,0.032,0.00425,3.2e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg00208274,0.043,0.00636,2.2e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg16855355,-0.039,0.00896,1.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg18376497,-0.018,0.00399,4.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg02244386,-0.035,0.00852,4.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg03875996,0.022,0.00523,2.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg26837399,-0.034,0.00711,1.4e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg17308606,-0.02,0.00455,7.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg10402995,0.042,0.00979,2.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19483007,-0.048,0.00571,8e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg15017278,-0.034,0.00649,2.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg09762021,0.025,0.00548,5.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg03541835,-0.023,0.00566,6.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19572487,-0.11,0.00507,2.9e-98,Robert-F-Hillary_Incident_COPD_Basic_model
cg27252776,-0.043,0.00635,7.8e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg21346966,0.062,0.01523,4.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg03963689,-0.025,0.00489,3.9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg01698392,-0.034,0.00638,8.4e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg25989526,-0.05,0.00625,2.4e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg25683662,0.023,0.00409,1e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg26118759,-0.024,0.00446,1.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg07626482,-0.08,0.00703,4.5e-30,Robert-F-Hillary_Incident_COPD_Basic_model
cg04209460,-0.033,0.00599,4.1e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg26503038,-0.031,0.00741,3.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg10436410,-0.032,0.00555,5.5e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg18506744,-0.045,0.00524,1.1e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg18833140,-0.027,0.0048,2.4e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg18092474,-0.019,0.00353,5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg06442240,-0.037,0.0045,2.4e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg07472708,-0.03,0.00658,6.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg02743070,-0.066,0.00822,1.4e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg26519342,-0.033,0.00802,3.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg16688112,-0.042,0.00549,1.3e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg15650298,-0.035,0.00639,4.2e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg07389870,-0.024,0.00534,7.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg18882449,0.015,0.00295,1.8e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg00306893,-0.018,0.00448,7.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08468689,-0.026,0.00487,1.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg05036615,0.026,0.00634,3.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg01357892,-0.028,0.00604,5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg19046189,0.061,0.01058,6.5e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg13688312,0.032,0.00788,5.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg03818576,-0.044,0.00772,1e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg18824330,-0.054,0.00803,1.3e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg25998745,-0.035,0.00552,1.5e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg01138448,-0.037,0.0052,1.2e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg03124636,-0.03,0.00521,7.7e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg14755852,-0.027,0.00584,2.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg23291039,0.034,0.0067,5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg12459502,0.052,0.00731,8.4e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg07660627,0.03,0.00374,4.8e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg27210657,-0.023,0.00521,7.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg00183186,0.022,0.00443,7.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg07497911,0.025,0.00538,3.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg04619381,0.03,0.00503,4.1e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg11679124,-0.061,0.00898,7.9e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg21973667,0.025,0.00504,5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg03064100,-0.023,0.00486,1.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg23114183,0.048,0.01101,1.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg24404329,0.044,0.00658,3.1e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg14855124,-0.04,0.00818,1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg03354554,-0.018,0.00446,5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00795825,-0.034,0.00771,1.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg17466510,0.061,0.00678,1.3e-19,Robert-F-Hillary_Incident_COPD_Basic_model
cg20460771,0.039,0.00883,1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg13683827,-0.051,0.00771,5.4e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg17518710,0.033,0.00577,9.4e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg00639635,0.036,0.00913,9.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg12498580,-0.023,0.00507,9.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg26099045,0.026,0.00441,5.2e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg22407942,-0.034,0.00365,1.7e-20,Robert-F-Hillary_Incident_COPD_Basic_model
cg03427191,0.051,0.01162,1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg12109455,0.022,0.00493,5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg17333973,-0.042,0.01062,8.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg27269561,-0.027,0.00555,1.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg25250998,-0.019,0.0045,2.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21618521,-0.035,0.00626,1.5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg13758186,-0.031,0.00762,4.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg04381049,0.042,0.00792,8.4e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg02203067,0.036,0.00901,5.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg10780778,-0.02,0.00483,4.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg03252605,-0.041,0.00926,1.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21700772,-0.035,0.0068,3.9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg06656924,-0.029,0.00683,1.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23696834,0.02,0.00459,1.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg02107842,0.032,0.00656,8.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg01015663,-0.08,0.00657,8.8e-34,Robert-F-Hillary_Incident_COPD_Basic_model
cg23327334,-0.061,0.0073,4.7e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg09726279,-0.089,0.01117,1.2e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg00071360,-0.012,0.0029,4.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg20831413,-0.033,0.00476,3.1e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg13471188,-0.028,0.00721,8.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg02412346,-0.039,0.0088,1.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg10997785,-0.018,0.00375,1.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg26470501,-0.076,0.00684,1.2e-28,Robert-F-Hillary_Incident_COPD_Basic_model
cg27395200,-0.041,0.00724,1.2e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg18884741,-0.045,0.00903,6.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg24964368,0.024,0.00527,6.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg03477240,-0.035,0.00612,8.5e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg27407423,-0.031,0.00671,3.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg09481056,0.057,0.00858,3.1e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg13745692,0.026,0.00646,5.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg01827726,-0.027,0.00536,6.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg00501876,-0.14,0.00918,3e-55,Robert-F-Hillary_Incident_COPD_Basic_model
cg10864952,0.031,0.00536,6.6e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg24160243,0.047,0.00546,1.3e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg00953154,-0.038,0.00684,3e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg27618792,-0.027,0.00514,1.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg18657094,0.02,0.0046,1.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg15962969,0.027,0.00645,2.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg24639703,-0.024,0.005,2.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg25840780,-0.036,0.00586,1e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg20006825,0.033,0.00617,1.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg13001142,0.015,0.00354,1.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg15458222,0.027,0.00578,3.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg22904815,-0.017,0.00423,9.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00347584,0.03,0.00617,1.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg18422587,0.011,0.00248,2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg06922393,-0.055,0.00907,1e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg25678150,0.031,0.00747,3.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg25815682,0.028,0.00584,1.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg02161701,0.024,0.00472,2.9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg27055894,-0.1,0.0128,1.7e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg07257768,-0.038,0.00485,3.1e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg09936839,-0.027,0.00674,7.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21703988,0.058,0.00903,1.9e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg12284769,-0.025,0.00391,9.5e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg18048370,-0.032,0.00735,1.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg06912936,-0.028,0.00627,9.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg19343530,-0.016,0.00391,6.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg20583432,-0.025,0.00632,9.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg26357744,-0.024,0.00504,2.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg07873128,0.041,0.00752,4.7e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg14103336,0.041,0.00826,7.9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg07813851,-0.03,0.0076,9.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg26912636,0.047,0.00938,4.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg05248470,-0.044,0.00861,3.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg17325771,-0.024,0.00489,6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg08871244,-0.032,0.00449,5.9e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg10254692,-0.033,0.00623,1.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg13139542,0.023,0.00563,3.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg07008193,0.04,0.00772,2.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg04861271,0.019,0.00427,1.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg02583525,0.023,0.00484,2.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg14965639,-0.021,0.004,2.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg07435237,-0.041,0.00509,1.3e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg17461214,0.054,0.00755,1.1e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg21841620,-0.03,0.00544,3.8e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg19922564,0.038,0.00888,1.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23225508,-0.034,0.00689,9.8e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg01945624,0.027,0.00668,6.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg14207833,-0.028,0.00611,4.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg13345299,-0.043,0.00707,8.7e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg13668129,-0.045,0.00649,4.1e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg08262002,-0.051,0.0064,1.3e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg26405020,0.035,0.0073,1.9e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg06346099,-0.026,0.00583,5.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg11931953,0.032,0.00572,2.2e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg16545743,0.035,0.0076,3.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg12825509,-0.029,0.00553,1.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg04053118,0.021,0.00539,8.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg04220930,-0.03,0.0041,1.2e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg08822523,-0.03,0.00711,3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00779206,-0.048,0.00733,7.9e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg14539466,-0.021,0.0052,4.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23786580,-0.011,0.00218,1.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg02753719,-0.026,0.0061,2.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19030554,-0.026,0.00366,1.2e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg24735226,0.024,0.00374,1.5e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg16875104,-0.021,0.00317,4.2e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg03595286,0.024,0.00516,3.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg21055554,-0.041,0.00542,6.1e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg10439456,-0.032,0.00464,6.5e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg01464985,-0.028,0.00581,1.4e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg02779016,0.029,0.00571,4.9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg26114352,-0.035,0.00711,6.9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg22510139,-0.039,0.00635,8.1e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg00305993,-0.054,0.00992,4.2e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg23596233,0.02,0.00481,2.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19453093,-0.035,0.00572,1.6e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg17894435,-0.025,0.00539,4.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg10325497,0.046,0.00985,3.4e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg24004665,-0.024,0.00391,1.2e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg08587542,-0.03,0.00524,9.9e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg00857536,-0.041,0.00847,1.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg20116935,-0.046,0.01026,6.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg06901890,-0.038,0.00523,6.1e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg25595834,0.046,0.00717,1e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg04011173,-0.017,0.00264,2.1e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg22950598,-0.053,0.00731,3.1e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg08173263,0.019,0.00347,9.4e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg01233897,-0.038,0.00695,6.1e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg02667577,0.036,0.00801,6.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg02077256,-0.028,0.00525,1.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg02347984,-0.045,0.00546,2.5e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg01630588,-0.039,0.00747,1.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg25505880,-0.034,0.0088,9.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg01809797,-0.05,0.00827,1.5e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg16276108,-0.035,0.00762,4.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg27154627,0.036,0.00893,6.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg10408430,0.048,0.00937,2.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg08289839,0.077,0.01022,5.2e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg24889512,0.018,0.00421,1.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg04286697,0.031,0.0077,4.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg07570898,-0.027,0.00574,3.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg07858848,-0.027,0.00614,1.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg26482939,0.024,0.00587,5.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg13868356,-0.03,0.0065,3.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg21088119,-0.031,0.00738,2.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19305681,0.019,0.0046,3.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg03607573,-0.037,0.00503,1.2e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg03174043,-0.028,0.00614,3.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg23426156,-0.036,0.00698,2.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg00541303,-0.041,0.00529,1.9e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg26079666,-0.037,0.0086,1.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg14191040,-0.03,0.00572,2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg23359363,-0.036,0.00839,2.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg22156456,-0.021,0.00542,8.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23093580,0.048,0.00805,2.3e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg07651540,0.038,0.00801,2.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg02687352,0.042,0.0077,5.7e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg18263572,-0.036,0.00843,1.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg18721397,-0.019,0.00422,1.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg26234543,0.037,0.00772,1.9e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg01154193,-0.021,0.00519,5.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg06169746,-0.031,0.00591,1.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg15136410,-0.042,0.0053,3.6e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg19637821,0.065,0.00867,5.3e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg23928726,-0.041,0.00521,5.9e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg24665265,0.038,0.00695,3.4e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg10922232,-0.041,0.00662,8e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg01824618,-0.046,0.00867,1.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg07243762,-0.09,0.00843,8.2e-27,Robert-F-Hillary_Incident_COPD_Basic_model
cg10512376,-0.035,0.00537,5.1e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg22866430,0.033,0.00658,5.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg14127396,0.025,0.00481,2.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg02836017,-0.041,0.01018,6.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg17611742,-0.03,0.00602,5.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg06832820,-0.038,0.00779,1.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg09978077,-0.021,0.00517,7.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg14960293,-0.019,0.00467,6.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg16628918,-0.044,0.01114,7.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg10599444,0.03,0.00607,5.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg03139435,-0.05,0.00527,5.8e-21,Robert-F-Hillary_Incident_COPD_Basic_model
cg02987618,-0.034,0.0077,1.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg24218620,-0.033,0.00632,1.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg11606261,-0.037,0.00601,1.1e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg20194050,-0.017,0.00416,4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg05632420,-0.026,0.00503,2.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg06638529,0.031,0.00774,5.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg14836555,-0.039,0.00676,5.3e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg27050031,-0.046,0.00975,2.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg07202610,-0.032,0.00716,7.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg02744588,-0.024,0.00544,1.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19335412,-0.056,0.00739,3.2e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg20408276,0.02,0.00312,9.8e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg25699034,-0.051,0.00581,1.6e-18,Robert-F-Hillary_Incident_COPD_Basic_model
cg23901920,-0.028,0.00623,1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg01759887,-0.03,0.00576,1.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg13946872,0.032,0.00767,3.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg26029292,0.04,0.00705,9.3e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg03744043,0.022,0.00482,7.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg16800165,0.025,0.00456,3.6e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg04951822,-0.016,0.00385,2.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg12879013,-0.029,0.00677,1.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg20073893,0.031,0.0066,3.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg07520810,-0.041,0.00673,1.3e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg06264663,0.017,0.00443,9.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg22396850,-0.04,0.00917,1.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08698159,-0.033,0.0051,1.3e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg03759239,0.018,0.00444,3.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg11025609,-0.018,0.00412,1.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg14016418,0.033,0.00785,2.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
