CpG,Beta,SE,P,StudyID
cg16692735,-0.0595,0.00655,9.1e-16,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg16699528,0.1585,0.02554,5.8e-09,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg16702083,-0.0779,0.01802,2.9e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg16719560,-0.058,0.01183,2.6e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg16722947,-0.0349,0.00589,2.4e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg16755114,0.0361,0.00527,2.2e-10,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg16805094,0.0449,0.00967,7.6e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg16805291,0.0295,0.00621,5e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg16885113,-0.1268,0.02541,1.8e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg16893574,-0.0343,0.00611,9.8e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg16907514,-0.0529,0.00867,9.9e-09,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg16918091,0.0342,0.00836,7.3e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg16935980,-0.0303,0.00742,7.5e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg16939391,-0.03,0.007,3.3e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg16966520,-0.0445,0.00701,2.8e-09,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg16980245,-0.0283,0.00542,6e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg16982073,0.0167,0.00354,5.4e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg16985778,-0.025,0.00614,7.7e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg16987982,0.0436,0.00778,1.1e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17001333,0.0758,0.01815,5.1e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17009574,0.2068,0.03513,2.7e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17012465,-0.0276,0.00491,9.8e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17020726,0.0304,0.00695,2.3e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17085123,0.034,0.00737,8.7e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17096289,-0.0788,0.01824,2.9e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17108423,0.0262,0.00545,3.9e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17161180,0.1257,0.02158,3.7e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17165241,-0.1026,0.01863,1.7e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17168000,-0.0239,0.00445,3.2e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17169397,-0.0363,0.00706,8.8e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17215831,0.0176,0.00384,1e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17262328,0.0169,0.00369,1e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17265358,0.0341,0.00636,3.3e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17267907,0.097,0.02121,1e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17320378,-0.0209,0.00505,6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17355719,-0.0198,0.00447,1.8e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17363540,-0.022,0.0054,7.4e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17381565,-0.0108,0.00225,4.1e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17460285,-0.0356,0.00835,3.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17501210,-0.0378,0.0084,1.5e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17521665,0.0258,0.0062,5.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17524136,-0.043,0.00878,2.6e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17527589,0.0626,0.01496,4.9e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17531142,0.1089,0.01997,2.2e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17531849,-0.0415,0.00854,3e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17571207,0.0174,0.00431,8.7e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17597901,-0.0327,0.00778,4.7e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17619208,0.0243,0.00517,5.8e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17643796,-0.0333,0.00462,3.2e-11,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17644856,0.0318,0.0065,2.6e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17671604,-0.1452,0.02607,1.2e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17696517,-0.0852,0.0196,2.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17713488,-0.1204,0.02916,6.2e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17729667,-0.0196,0.00413,5e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17730048,0.0235,0.00421,1.2e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17745197,0.0273,0.00659,5.8e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17797229,0.0951,0.01579,1.4e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17802355,-0.0312,0.00677,9.3e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17849569,0.0799,0.01475,2.6e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17862947,-0.0356,0.00873,7.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17880118,0.0514,0.00989,6.9e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17889682,-0.0891,0.01702,6e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17901584,-0.0338,0.00655,8.2e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17945560,-0.0296,0.00643,9e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg17980786,0.0277,0.00673,6.7e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18000029,-0.0296,0.00691,3.4e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18002116,-0.0352,0.00736,4.4e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18020334,-0.0601,0.00851,6.8e-11,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18032014,-0.0546,0.01193,1e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18088906,0.0718,0.01233,3.7e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18092474,-0.0339,0.00792,3.4e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18100237,0.0295,0.00611,3.5e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18105139,0.0694,0.01338,7.4e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18158419,-0.0238,0.00455,6.2e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18181571,0.0772,0.01241,5.3e-09,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18200150,-0.0961,0.02053,6.6e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18221429,0.0558,0.00984,7.7e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18228116,-0.0452,0.0084,2.9e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18252515,0.008,0.00176,1.2e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18268041,0.0299,0.00672,1.7e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18313317,0.0562,0.01055,3.8e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18380783,-0.0414,0.00973,3.8e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18381490,-0.0343,0.00806,3.8e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18412871,-0.0531,0.00842,3.4e-09,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18428542,-0.0141,0.00283,1.9e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18431910,0.0365,0.00633,5.1e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18435000,-0.0534,0.01151,7.9e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18437685,0.0301,0.00574,5.5e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18449879,0.0529,0.01266,5.2e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18455992,0.061,0.01496,7.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18488651,0.0975,0.0165,2.5e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18582073,0.0283,0.00524,2.6e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18593305,-0.0848,0.01476,5.5e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18628732,-0.027,0.00571,5.5e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18668382,-0.0145,0.00361,9.2e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18669823,-0.1055,0.02508,4.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18701343,0.0435,0.00905,3.8e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18747378,-0.0731,0.01092,4.8e-10,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18753646,0.0472,0.01027,9.4e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18756545,0.032,0.00716,1.5e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18759595,0.0356,0.00843,4.4e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18771553,0.0445,0.01,1.7e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18792146,-0.0339,0.00737,9.6e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18792536,-0.1523,0.02923,6.6e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18803306,0.0705,0.01,7.5e-11,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18805066,-0.0385,0.00875,2.1e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18826274,-0.0549,0.01153,4.8e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18845598,0.204,0.02924,1.1e-10,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18849725,0.0894,0.0197,1.2e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18850127,0.1252,0.02094,1.8e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18852692,0.0588,0.01057,1.3e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18864882,-0.0469,0.00824,7e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18865445,0.0927,0.01447,2.1e-09,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18875351,-0.035,0.00858,7.4e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18875674,-0.1397,0.02389,3.3e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18880500,-0.0151,0.00336,1.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18918831,0.0938,0.0229,7.1e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18926062,-0.0175,0.0043,7.7e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18938907,0.1737,0.03436,1.3e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18948125,-0.0255,0.00459,1.4e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18951125,-0.0372,0.00854,2.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18963763,0.0245,0.005,2.6e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg18997983,-0.0207,0.00514,9.1e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19026976,-0.0508,0.00653,1.4e-12,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19051015,-0.0216,0.0048,1.4e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19059495,-0.0213,0.005,3.8e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19121462,0.0053,0.00098,2.5e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19142181,-0.128,0.01791,4.4e-11,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19142399,-0.0275,0.00606,1.2e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19178509,0.1956,0.04495,2.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19178742,-0.0486,0.00573,2.6e-14,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19190519,0.023,0.00572,9.4e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19198483,0.0196,0.00466,4.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19225512,-0.0563,0.01318,3.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19228034,0.0302,0.00729,5.8e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19246654,0.0245,0.00564,2.7e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19249811,0.0699,0.01673,5.1e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19291926,-0.0198,0.0046,3.1e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19304273,0.0401,0.009,1.7e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19318330,0.0765,0.01299,2.7e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19318364,-0.0766,0.01496,9.9e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19402236,0.0256,0.00547,6.9e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19403023,0.0512,0.00933,1.8e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19409679,0.0442,0.00706,4.3e-09,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19442201,-0.0243,0.00589,6.3e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19478105,-0.0261,0.00515,1.2e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19492498,0.0882,0.01526,4.5e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg19500275,0.0082,0.00188,2.3e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
